name,address,lat,lng,rating,user_ratings,business_status,primary_type,website,phone,google_maps_uri,place_id,found_via
"Solana Premiere","PG2V+PJW, R.Mapa St, Mandurriao, Iloilo City, 5000 Iloilo, Philippines","10.7018532","122.5440794","4.2","97","OPERATIONAL","event_venue",,"(033) 501 6716","https://maps.google.com/?cid=10068382477194419719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJt0JZ7U7lrjMRB97wt4QUuos","wedding venue @ Iloilo City, Iloilo | events place @ Iloilo City, Iloilo | wedding reception venue @ Iloilo City, Iloilo | garden events venue @ Iloilo City, Iloilo"
"Ayang's Place","www.google.com/local/place/rap/edit/location, E Rovira Rd, Dumaguete City, 6200 Negros Oriental, Philippines","9.3258999","123.30112799999999","4.3","97","OPERATIONAL","resort_hotel","https://www.facebook.com/pages/Ayangs-Place/1711958645757518?fref=ts","0917 505 0893","https://maps.google.com/?cid=12209224884266192618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJD62xfgBvqzMR6s6LUVjhb6k","events place @ Dumaguete, Negros Oriental | garden events venue @ Dumaguete, Negros Oriental"
"Granda Manor","Corner Juan Luna, 62R3+HXP, Gomez St, Downtown, Tacloban City, Leyte, Philippines","11.241472199999999","125.00494379999999","4.5","97","OPERATIONAL","hotel",,"0917 696 1420","https://maps.google.com/?cid=3939055626725013165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJpaIQY9JwCDMRrbZy9ThWqjY","wedding venue @ Tacloban, Leyte | wedding reception venue @ Tacloban, Leyte"
"Skylight Convention Center","PPQM+544, Roxas St, Puerto Princesa City, Palawan, Philippines","9.737894899999999","118.7328249","3.9","97","OPERATIONAL","convention_center","http://www.skylighthotelpalawan.com/","(048) 434 4872","https://maps.google.com/?cid=1046557082458134513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJn_vcNNhjtTMR8RcWIR8ehg4","wedding venue @ Puerto Princesa, Palawan | events place @ Puerto Princesa, Palawan | wedding reception venue @ Puerto Princesa, Palawan"
"Kings City","Kings City, Ground Level, RCS Building, Doña Soledad Ave, Better Living, Parañaque, 1709 Metro Manila, Philippines","14.483370399999998","121.03392480000001","5","96","OPERATIONAL","coworking_space","https://www.kings-city.com/","0917 122 8034","https://maps.google.com/?cid=12131947778034610165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJWWXNoV3PlzMR9a9X7zlWXag","events place @ Parañaque, Metro Manila"
"Golden taj (Grand Tourismo club)","262 Alabang–Zapote Rd, Las Piñas, 1747 Metro Manila, Philippines","14.4479031","120.98422069999998","4.3","96","OPERATIONAL","night_club",,"0969 060 8242","https://maps.google.com/?cid=6672933600271014871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJM4KK8P7NlzMR1xvsNcEFm1w","events place @ Las Piñas, Metro Manila"
"The Chandelier Events Place","Brgy, 267 San Jose Ext, San Isidro, Antipolo, 1870 Rizal, Philippines","14.592512399999999","121.17832039999999","4.7","96","OPERATIONAL","event_venue",,"0928 500 3375","https://maps.google.com/?cid=10426893931692202983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJWcdQ5Ae_lzMR55swbcnEs5A","wedding reception venue @ Marikina, Metro Manila | wedding venue @ Antipolo, Rizal | events place @ Antipolo, Rizal | wedding reception venue @ Antipolo, Rizal | garden events venue @ Antipolo, Rizal | wedding venue @ Tanay, Rizal | wedding reception venue @ Tanay, Rizal | wedding venue @ Taytay, Rizal | events place @ Taytay, Rizal | wedding reception venue @ Taytay, Rizal | garden events venue @ Taytay, Rizal"
"Joselito's Resort and Events Place","Batino Road, Sitio Matagbak, Amadeo, 4119 Cavite, Philippines","14.1434278","120.942707","4.7","96","OPERATIONAL","resort_hotel","https://www.facebook.com/joselitosresortandeventsplace/","0966 246 4034","https://maps.google.com/?cid=4205105575428873860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJxYCePpd5vTMRhN5zwj2JWzo","wedding venue @ Indang, Cavite | garden events venue @ Indang, Cavite | wedding venue @ Amadeo, Cavite | events place @ Amadeo, Cavite | wedding reception venue @ Amadeo, Cavite | garden events venue @ Amadeo, Cavite | wedding venue @ Mendez, Cavite | events place @ Mendez, Cavite | events place @ Laurel, Batangas"
"Via Elise Events Center","Sitio Aroma, Taal, 4208 Batangas, Philippines","13.8603273","120.9157429","4.7","96","OPERATIONAL","wedding_venue",,"0916 553 4711","https://maps.google.com/?cid=8138131304402658634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJZ17InusJvTMRSiVovk1z8HA","events place @ Laurel, Batangas | wedding reception venue @ Laurel, Batangas | garden events venue @ Laurel, Batangas | wedding venue @ Lipa, Batangas | wedding reception venue @ Lipa, Batangas | garden events venue @ Lipa, Batangas | wedding venue @ Batangas City, Batangas | events place @ Batangas City, Batangas | wedding reception venue @ Batangas City, Batangas | garden events venue @ Batangas City, Batangas | wedding venue @ Nasugbu, Batangas | wedding venue @ San Juan, Batangas | garden events venue @ Calatagan, Batangas"
"Tierra Cuta Resort","Cutang Cawayan Entrance at Phoenix Gas in Sta Cruz Alitagtag, SANTA TERESITA, Santa Teresita, Batangas, Philippines","13.8767742","120.98696629999999","4.6","96","OPERATIONAL","wedding_venue","https://www.facebook.com/share/18QLehK3eZ/","0915 971 1722","https://maps.google.com/?cid=12202674720610075286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJiXpCyOQLvTMRlkKafwGcWKk","wedding venue @ Batangas City, Batangas"
"White House Calatagan","White House Calatagan, Coral Shores Subdivision, Brgy. Bagong Silang 4215, Calatagan, Batangas, Philippines","13.783168799999999","120.64936609999998","4.6","96","OPERATIONAL","resort_hotel","https://www.facebook.com/whitehousecalatagan","0915 798 4862","https://maps.google.com/?cid=7043327780140784677&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJd5Pk3BuxvTMRJZzug0ztvmE","wedding venue @ Calatagan, Batangas | wedding reception venue @ Calatagan, Batangas"
"Oakridge Horizons","5/F Block 88, Oakridge Business Park, 880 A. S. Fortuna St, Mandaue, 6014 Cebu, Philippines","10.342409499999999","123.91892580000001","4.3","96","OPERATIONAL","event_venue","https://www.oakridge.com.ph/business-park/oakridge-horizons-cafe/","0968 874 9089","https://maps.google.com/?cid=5871257715601003717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJxUiCgtqZqTMRxVQr-8jlelE","events place @ Cebu City, Cebu | wedding reception venue @ Cebu City, Cebu | garden events venue @ Cebu City, Cebu | wedding venue @ Mandaue City, Cebu | events place @ Mandaue City, Cebu | wedding reception venue @ Mandaue City, Cebu | garden events venue @ Mandaue City, Cebu"
"The Praia","Purok 7 Barangay, Sibulan, 6201 Negros Oriental, Philippines","9.3433303","123.3043152","4.6","96","OPERATIONAL","event_venue","https://www.praiaevents.com/","0917 325 7273","https://maps.google.com/?cid=2270665512588062879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ82sd4zBvqzMRn7CK0UAGgx8","wedding venue @ Dumaguete, Negros Oriental | events place @ Dumaguete, Negros Oriental | wedding reception venue @ Dumaguete, Negros Oriental | garden events venue @ Dumaguete, Negros Oriental"
"Arcadia Active Lifestyle Center","Col. Emilio Escandor St., along Quimpo Blvd, Ecoland Dr, Talomo, Davao City, 8000 Davao del Sur, Philippines","7.0530025","125.58454309999999","4.4","96","OPERATIONAL",,,"0917 133 0042","https://maps.google.com/?cid=6834122277032141730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJKzd-w-Nz-TIRoqMVkgCu114","events place @ Davao City, Davao del Sur"
"Hikay Catering Services - Cagayan de Oro","12th 30th St, Nazareth, Cagayan De Oro City, 9000 Misamis Oriental, Philippines","8.472228399999999","124.6508895","4.8","96","OPERATIONAL","catering_service","https://hikaycateringservices.com/","0917 888 0128","https://maps.google.com/?cid=3406963062513690914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJaREe-maN_zIRImkBwNr2Ry8","wedding venue @ Cagayan de Oro, Misamis Oriental"
"La Casa Antigo Resort","5 Tagalag Rd, Valenzuela, Metro Manila, Philippines","14.728094500000001","120.9359355","4.2","95","OPERATIONAL","restaurant","https://www.facebook.com/lacasaantigoph","0977 205 3266","https://maps.google.com/?cid=16733631172808204186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJS58r6AuzlzMRmt-ioeTMOeg","wedding venue @ Valenzuela, Metro Manila | events place @ Valenzuela, Metro Manila | wedding reception venue @ Valenzuela, Metro Manila"
"Edgie's Restaurant and Events","Pasolo Rd, Manila, Metro Manila, Philippines","14.709872400000002","120.9517267","4.4","95","OPERATIONAL","restaurant","https://www.facebook.com/edgiesrestaurantandevents","0923 715 4331","https://maps.google.com/?cid=17061966778623128856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ7XR1lGuzlzMRGPVYEWNIyOw","wedding venue @ Valenzuela, Metro Manila | events place @ Valenzuela, Metro Manila | wedding reception venue @ Valenzuela, Metro Manila | garden events venue @ Valenzuela, Metro Manila"
"Makiling Conference Center","Km 53 1, Calamba, 4029 Laguna, Philippines","14.1737541","121.1348558","4.9","95","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=7792570604729284078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJd9XFCHhkvTMR7jUKnq3FJGw","wedding venue @ Calamba, Laguna | events place @ Calamba, Laguna | wedding reception venue @ Calamba, Laguna | garden events venue @ Calamba, Laguna"
"Ibis Styles Subic","Unit 888, Alpha Building, Subic International Complex, Rizal Corner Sta. Rita Rd, Subic Bay Freeport Zone, Olongapo City, 2200 Zambales, Philippines","14.8236229","120.2802796","4.6","95","OPERATIONAL","hotel","https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=C2H4&merchantid=seo-maps-PH-C2H4&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps","(047) 603 6430","https://maps.google.com/?cid=1188967126840357522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJt5eAxVdxljMRkrLvbE0PgBA","events place @ Subic Bay Freeport Zone, Zambales"
"OYO 601 Guest Hotel","Paul Subdivision, 1, St, Naga City, 4418 Camarines Sur, Philippines","13.6044731","123.2504047","4.1","95","OPERATIONAL","hotel","https://www.oyorooms.com/h/100327?utm_source=Google_gmb_PP&utm_medium=Organic&utm_campaign=PP_NGA001&latitude=13.60407&longitude=123.2503&locale=en","(02) 8548 8234","https://maps.google.com/?cid=5491977206328797868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ80K1BbSNoTMRrCrF4StsN0w","wedding venue @ Naga City, Camarines Sur | wedding reception venue @ Naga City, Camarines Sur"
"Nato's Farm","Bantug farms, Bacolod, 6100 Negros Occidental, Philippines","10.6756569","123.06216660000001","4.4","95","OPERATIONAL","resort_hotel","https://paula-recomends-you.eu/nato-s-farm-philippines",,"https://maps.google.com/?cid=2500316089310298894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJlT8ifSPTrjMRDsOIaTzosiI","wedding venue @ Bacolod City, Negros Occidental | wedding reception venue @ Bacolod City, Negros Occidental"
"Gaya Rooftop Space","Lexias Hostel and Workspace, Siargao, Tourism Rd, Catangan, Siargao, Surigao del Norte, Philippines","9.8028095","126.15685889999999","4.9","95","OPERATIONAL","cafe","https://www.instagram.com/gayasiargao/","0954 157 9198","https://maps.google.com/?cid=5823703454982416812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJg28wn3MJBDMRrClx32_z0VA","events place @ Siargao, Surigao del Norte | garden events venue @ Siargao, Surigao del Norte"
"Lamari Restaurant","R547+XRW, General Luna, Surigao del Norte, Philippines","9.8074762","126.1645836","4.7","95","OPERATIONAL","western_restaurant",,,"https://maps.google.com/?cid=14074410541918870611&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJBxRDVAAJBDMRU1wWhtFZUsM","events place @ Siargao, Surigao del Norte"
"Villa Susana","CXHQ+MMC, Vatican City Dr, Talon 2, Las Piñas, 1747 Metro Manila, Philippines","14.429183199999999","120.98914959999999","4.4","94","OPERATIONAL","event_venue",,"8725227","https://maps.google.com/?cid=17800691814712281458&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJjYdObfbRlzMRcgkhtOTCCPc","garden events venue @ Parañaque, Metro Manila | wedding venue @ Las Piñas, Metro Manila | events place @ Las Piñas, Metro Manila | wedding reception venue @ Las Piñas, Metro Manila | garden events venue @ Las Piñas, Metro Manila | garden events venue @ Bacoor, Cavite"
"Leanel's Garden Events Place","Rd, Daang Luma, Kaybagal North, Tagaytay City, 4120 Cavite, Philippines","14.1210981","120.93520479999998","4.6","94","OPERATIONAL","event_venue",,"0917 316 0648","https://maps.google.com/?cid=12315738024067752651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJCViHqMt3vTMRy2JUN3tK6qo","wedding venue @ Tagaytay, Cavite | events place @ Tagaytay, Cavite | wedding reception venue @ Tagaytay, Cavite | garden events venue @ Tagaytay, Cavite | wedding venue @ Alfonso, Cavite | events place @ Alfonso, Cavite | wedding reception venue @ Alfonso, Cavite | garden events venue @ Alfonso, Cavite | wedding venue @ Silang, Cavite | events place @ Silang, Cavite | wedding reception venue @ Silang, Cavite | garden events venue @ Silang, Cavite | wedding venue @ Indang, Cavite | wedding reception venue @ Indang, Cavite | garden events venue @ Indang, Cavite | wedding venue @ Amadeo, Cavite | events place @ Amadeo, Cavite | wedding reception venue @ Amadeo, Cavite | garden events venue @ Amadeo, Cavite | wedding venue @ Mendez, Cavite | events place @ Mendez, Cavite | wedding reception venue @ Mendez, Cavite | garden events venue @ Mendez, Cavite | garden events venue @ General Trias, Cavite | garden events venue @ Imus, Cavite | garden events venue @ Bacoor, Cavite | events place @ Laurel, Batangas | wedding reception venue @ Laurel, Batangas | garden events venue @ Laurel, Batangas | wedding venue @ Nasugbu, Batangas | garden events venue @ Calamba, Laguna | garden events venue @ Los Baños, Laguna"
"The Beehive","President Jose P. Laurel Hwy, Lipa City, Batangas, Philippines","13.942623699999999","121.1379365","4.7","94","OPERATIONAL","family_restaurant",,,"https://maps.google.com/?cid=15662012595972051893&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJQbG9Pf5tvTMRtZObonmlWtk","events place @ Lipa, Batangas"
"The Epicenter (Commercial Building)","Q3RC+Q62, National Road, Batangas City, 4200 Batangas, Philippines","13.7918819","121.0705043","4","94","OPERATIONAL","service",,"(043) 702 7760","https://maps.google.com/?cid=17495192932403180250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJgU1SoecPvTMR2vLQTEdpy_I","events place @ Batangas City, Batangas"
"The Pavo Luxury Villa","Nazarene Vl, Antipolo, 1870 Rizal, Philippines","14.565318399999999","121.16760029999999","4.8","94","OPERATIONAL","resort_hotel","http://www.thepavoluxuryvilla.com/","0976 306 3670","https://maps.google.com/?cid=18194366769582808642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJs39Wlh_HlzMRQp4n1i1gf_w","wedding venue @ Antipolo, Rizal | events place @ Antipolo, Rizal | wedding reception venue @ Antipolo, Rizal | wedding venue @ Taytay, Rizal"
"Ridge Loft Inn","68 North Santo Tomas Road, Sto. Rosario Valley, Baguio, 2600 Benguet, Philippines","16.400568","120.58613859999998","4.5","94","OPERATIONAL","inn",,"0935 891 8860","https://maps.google.com/?cid=12942476925893216737&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJqeQBLhyhkTMR4QmOITHqnLM","events place @ Baguio City, Benguet"
"AKC COUNTRY HOMES","QQF4+G3V, Unnamed Road, Puerto Princesa City, Palawan, Philippines","9.7738576","118.75518109999999","4.5","94","OPERATIONAL","event_venue",,"0920 963 5933","https://maps.google.com/?cid=6426832642475239046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJjXS2nYNjtTMRhiafzTyyMFk","wedding venue @ Puerto Princesa, Palawan | events place @ Puerto Princesa, Palawan | wedding reception venue @ Puerto Princesa, Palawan | garden events venue @ Puerto Princesa, Palawan"
"Treetop Suites","X6X3+9VV, Real St, Coron Town Proper, Coron, 5316 Palawan, Philippines","11.998480899999999","120.20467420000001","3.7","94","OPERATIONAL","hotel","http://www.treetop.com.ph/","0927 077 8876","https://maps.google.com/?cid=10978078543603457182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJa0QwVtMdujMRnlzSY0X4WZg","garden events venue @ Coron, Palawan"
"Siargao Zita's Garden Inn","Purok 5, Poblacion, General Luna, Surigao del Norte, Philippines","9.7938289","126.15699760000001","4.7","94","OPERATIONAL","hotel",,"0929 441 7137","https://maps.google.com/?cid=9701663695886648654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJEatyOKz3AzMRToWg07o7o4Y","garden events venue @ Siargao, Surigao del Norte"
"Ta'gig - Restaurant and Events","near Medical Center Taguig Pedro Cayetano Blvd. (former, Levi Mariano Avenue, Taguig, Metro Manila, Philippines","14.530836700000002","121.06591820000001","4.3","93","OPERATIONAL","restaurant","https://facebook.com/TagigRestoBar","0916 488 7257","https://maps.google.com/?cid=9825070990604807631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ4dHLjDbJlzMRz63-rwKqWYg","wedding venue @ Taguig, Metro Manila | events place @ Taguig, Metro Manila | wedding reception venue @ Taguig, Metro Manila"
"Montvida Garden and Event Place","Barangay, Tagaytay Byp Rd, Kaybagal North, Tagaytay City, 4119 Cavite, Philippines","14.1242288","120.9300033","4.6","93","OPERATIONAL","event_venue","https://airbnb.com/h/exclusiveexperienceatmontvida","0956 977 4699","https://maps.google.com/?cid=2264163089261567378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJRakW5nR5vTMRkp38aFXsax8","wedding venue @ Tagaytay, Cavite | events place @ Tagaytay, Cavite | wedding reception venue @ Tagaytay, Cavite | garden events venue @ Tagaytay, Cavite | wedding venue @ Alfonso, Cavite | wedding reception venue @ Alfonso, Cavite | garden events venue @ Alfonso, Cavite | wedding venue @ Silang, Cavite | wedding reception venue @ Silang, Cavite | garden events venue @ Silang, Cavite | wedding venue @ Indang, Cavite | events place @ Indang, Cavite | wedding reception venue @ Indang, Cavite | garden events venue @ Indang, Cavite | wedding venue @ Amadeo, Cavite | events place @ Amadeo, Cavite | wedding reception venue @ Amadeo, Cavite | garden events venue @ Amadeo, Cavite | wedding venue @ Mendez, Cavite | events place @ Mendez, Cavite | wedding reception venue @ Mendez, Cavite | garden events venue @ Mendez, Cavite | events place @ Laurel, Batangas | wedding reception venue @ Laurel, Batangas | garden events venue @ Laurel, Batangas"
"Villabong Resort","B2 L23 Cattleya Street, Plaridel Subdivision, Bayan Luma VII, Imus, Cavite, Imus, 4103 Cavite, Philippines","14.4084363","120.93681829999998","4","93","OPERATIONAL","hotel",,"0915 450 2696","https://maps.google.com/?cid=13421382414907098028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJXy7YeMjTlzMRrEM2YzJUQro","events place @ Imus, Cavite"
"Villa Evanzueda","Sitio Baloc Rd, San Pablo City, 4000 Laguna, Philippines","14.0559926","121.34869759999998","4.4","93","OPERATIONAL","banquet_hall","http://www.villaevanzueda.com/","(049) 800 4341","https://maps.google.com/?cid=10999794028169803278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJeYYENFFDvTMRDjaGo2Mep5g","wedding venue @ San Pablo, Laguna | events place @ San Pablo, Laguna | wedding reception venue @ San Pablo, Laguna | garden events venue @ San Pablo, Laguna | wedding reception venue @ Los Baños, Laguna"
"Villa Juanita Resort","Malolos, Bulacan, Philippines","14.882793699999999","120.810543","4","93","OPERATIONAL","resort_hotel",,"0921 883 1945","https://maps.google.com/?cid=16133090407643046132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ18s8xfhTljMR9GDTvD9A5N8","wedding reception venue @ Malolos, Bulacan"
